datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:52:23.373535,22.50,989.03,16.39,180.97,261,210
2023-11-24T11:52:24.744664,22.50,989.02,16.40,180.78,261,282
2023-11-24T11:52:26.113431,22.50,989.02,16.40,180.01,261,310
2023-11-24T11:52:27.484672,22.50,989.03,16.40,179.43,262,205
2023-11-24T11:52:28.857175,22.50,989.03,16.40,179.43,262,333
2023-11-24T11:52:30.229667,22.50,989.04,16.40,179.81,262,219
2023-11-24T11:52:31.600935,22.50,989.05,16.40,180.20,262,280
2023-11-24T11:52:32.973304,22.50,989.05,16.40,180.39,261,299
2023-11-24T11:52:34.345796,22.50,989.05,16.40,179.81,262,221
2023-11-24T11:52:35.718334,22.50,989.05,16.41,179.81,261,326
2023-11-24T11:52:37.085790,22.50,989.05,16.41,180.39,261,208
2023-11-24T11:52:38.458301,22.50,989.06,16.41,180.59,261,334
2023-11-24T11:52:39.829520,22.49,989.05,16.40,180.01,261,203
2023-11-24T11:52:41.201916,22.49,989.05,16.41,180.97,262,336
2023-11-24T11:52:42.574408,22.49,989.06,16.41,180.78,261,205
2023-11-24T11:52:43.946945,22.49,989.05,16.42,180.97,262,330
2023-11-24T11:52:45.318179,22.48,989.04,16.42,181.17,261,215
2023-11-24T11:52:46.686935,22.48,989.04,16.42,181.36,261,312
2023-11-24T11:52:48.058144,22.48,989.04,16.43,181.36,261,218
2023-11-24T11:52:49.430552,22.48,989.04,16.43,182.15,261,308
2023-11-24T11:52:50.802925,22.48,989.04,16.44,182.35,261,280
2023-11-24T11:52:52.174257,22.47,989.05,16.44,181.76,261,224
2023-11-24T11:52:53.543065,22.47,989.04,16.44,181.95,261,330
2023-11-24T11:52:54.915520,22.47,989.04,16.43,182.15,261,204
2023-11-24T11:52:56.286812,22.47,989.03,16.43,181.76,261,321
2023-11-24T11:52:57.659376,22.46,989.03,16.44,181.76,261,284
2023-11-24T11:52:59.031808,22.46,989.03,16.43,182.55,261,214
2023-11-24T11:53:00.403044,22.46,989.03,16.43,181.76,261,334
2023-11-24T11:53:01.775520,22.46,989.04,16.43,182.94,261,223
2023-11-24T11:53:03.148078,22.46,989.04,16.43,182.35,261,241
2023-11-24T11:53:04.515415,22.45,989.04,16.44,182.94,261,333
2023-11-24T11:53:05.887945,22.45,989.04,16.43,183.14,261,209
2023-11-24T11:53:07.259298,22.45,989.05,16.43,183.14,261,281
2023-11-24T11:53:08.631803,22.44,989.06,16.44,183.74,261,312
2023-11-24T11:53:10.004294,22.44,989.06,16.42,182.74,261,203
2023-11-24T11:53:11.371815,22.44,989.07,16.43,183.54,262,326
2023-11-24T11:53:12.744160,22.43,989.07,16.42,183.94,261,222
2023-11-24T11:53:14.116676,22.43,989.06,16.42,184.35,261,253
2023-11-24T11:53:15.487929,22.43,989.06,16.43,184.35,261,324
2023-11-24T11:53:16.860439,22.42,989.06,16.43,184.55,261,204
2023-11-24T11:53:18.232901,22.42,989.07,16.43,184.55,261,328
2023-11-24T11:53:19.604023,22.42,989.07,16.42,184.15,261,233
2023-11-24T11:53:20.972675,22.42,989.07,16.43,185.16,261,247
2023-11-24T11:53:22.345144,22.41,989.07,16.43,184.75,261,319
2023-11-24T11:53:23.716432,22.41,989.07,16.43,185.16,260,209
